tradeDate,证券代码,证券简称,融资买入额(元),融资余额(元),融券卖出量(股/份),融券余量(股/份),融券余额(元),融资融券余额(元)
20260317,159217,港股通创新药ETF工银,11396525,21689011,0,0,0,21689011
20260317,159218,卫星ETF招商,12020877,211622765,0,0,0,211622765
20260317,159222,自由现金流ETF易方达,7387015,33450259,0,0,0,33450259
20260317,159227,航空航天ETF,12001680,167250031,0,0,0,167250031
20260317,159232,自由现金流ETF南方,3120499,49634014,0,0,0,49634014
20260317,159235,中证现金流ETF大成,4730405,28731096,0,0,0,28731096
20260317,159241,航空航天ETF天弘,1974511,24496802,0,0,0,24496802
20260317,159246,创业板人工智能ETF富国,1935442,18002374,0,0,0,18002374
20260317,159258,机器人ETF南方,1064988,6291502,0,0,0,6291502
20260317,159259,成长ETF易方达,3825421,16986105,0,0,0,16986105
20260317,159260,证券ETF博时,619787,2365485,0,0,0,2365485
20260317,159262,港股通科技ETF,16486117,241159248,0,0,0,241159248
20260317,159263,价值ETF易方达,3998472,27721312,0,0,0,27721312
20260317,159266,港股央企红利ETF永赢,1095600,2526750,0,0,0,2526750
20260317,159267,航天ETF华安,4515264,43601202,0,0,0,43601202
20260317,159268,港股通消费ETF汇添富,2505814,957832,0,0,0,957832
20260317,159269,港股通科技ETF南方,6172161,19066106,0,0,0,19066106
20260317,159272,机器人ETF富国,3880733,40901692,0,0,0,40901692
20260317,159273,云计算ETF汇添富,2467087,10843472,0,0,0,10843472
20260317,159278,机器人ETF鹏华,4347067,52322263,0,0,0,52322263
20260317,159286,港股通创新药ETF鹏华,5432371,15683062,0,0,0,15683062
20260317,159297,港股通创新药ETF南方,5513511,8548214,0,0,0,8548214
20260317,159300,300ETF,516306,2648483,0,0,0,2648483
20260317,159307,红利低波100ETF博时,1920001,51597326,0,0,0,51597326
20260317,159310,芯片ETF天弘,57374,2981193,0,0,0,2981193
20260317,159316,港股通创新药ETF易方达,21145718,82685340,0,0,0,82685340
20260317,159326,电网设备ETF,120382215,517491523,0,0,0,517491523
20260317,159327,半导体设备ETF万家,1336658,12387872,0,0,0,12387872
20260317,159329,沙特ETF南方,5885075,55156383,0,0,0,55156383
20260317,159330,沪深300ETF东财,1727997,3891628,0,0,0,3891628
20260317,159333,港股央企红利ETF万家,658367,5316791,0,0,0,5316791
20260317,159337,中证500ETF东财,320909,2122653,0,0,0,2122653
20260317,159338,中证A500ETF,33307702,96462918,1027900,5818000,7103778,103566696
20260317,159339,A500ETF,656179,31892193,0,0,0,31892193
20260317,159351,A500ETF嘉实,5546589,41475128,0,0,0,41475128
20260317,159352,A500ETF南方,9089629,53581797,9800,866800,1099102,54680899
20260317,159353,中证A500ETF景顺,1915870,4892333,0,0,0,4892333
20260317,159356,A500ETF万家,48707,167021,0,0,0,167021
20260317,159357,A500ETF博时,39060,552686,0,0,0,552686
20260317,159358,中证A500ETF大成,30058,248865,0,0,0,248865
20260317,159359,A500ETF华安,30244,121219,0,0,0,121219
20260317,159360,中证A500ETF天弘,82874,999253,0,0,0,999253
20260317,159361,A500ETF易方达,4673025,50501762,0,0,0,50501762
20260317,159363,创业板人工智能ETF华宝,29535544,147309866,0,12080500,12503318,159813184
20260317,159368,创业板新能源ETF华夏,1803910,4400100,0,0,0,4400100
20260317,159378,通用航空ETF永赢,592151,18969063,0,0,0,18969063
20260317,159381,创业板人工智能ETF华夏,7525363,34482601,0,0,0,34482601
20260317,159382,创业板人工智能ETF南方,1509949,18417324,0,0,0,18417324
20260317,159388,创业板人工智能ETF国泰,2258487,8232009,0,0,0,8232009
20260317,159399,现金流ETF,11859373,80704298,0,16228100,19230299,99934597
20260317,159501,纳指ETF嘉实,21409095,317004381,0,0,0,317004381
20260317,159502,标普生物科技ETF嘉实,16916054,98036659,0,0,0,98036659
20260317,159506,港股通医疗ETF富国,14018896,27430613,0,0,0,27430613
20260317,159509,纳指科技ETF景顺,87902082,845011709,0,0,0,845011709
20260317,159513,纳斯达克100ETF大成,40586848,65589666,0,0,0,65589666
20260317,159516,半导体设备ETF,58554682,711277714,77200,648800,1084794,712362508
20260317,159518,标普油气ETF嘉实,234268555,112602411,0,0,0,112602411
20260317,159526,机器人ETF嘉实,1310291,14729264,0,0,0,14729264
20260317,159529,标普消费ETF,2716288,21785007,0,0,0,21785007
20260317,159530,机器人ETF易方达,21327696,473259139,0,0,0,473259139
20260317,159531,中证2000ETF,10377826,28603735,0,0,0,28603735
20260317,159545,恒生红利低波ETF易方达,31558524,63640772,0,0,0,63640772
20260317,159547,红利低波ETF华夏,809222,2970509,0,0,0,2970509
20260317,159549,红利低波ETF天弘,91573,279776,0,0,0,279776
20260317,159551,机器人ETF国泰,634854,11383603,0,0,0,11383603
20260317,159552,中证2000增强ETF招商,3773919,21968124,0,0,0,21968124
20260317,159558,半导体设备ETF易方达,7735985,64106420,0,0,0,64106420
20260317,159559,机器人50ETF,5682582,120395933,0,1330000,1722350,122118283
20260317,159561,德国ETF嘉实,6025170,31610247,0,0,0,31610247
20260317,159562,黄金股ETF,12164390,99019282,0,0,0,99019282
20260317,159566,储能电池ETF易方达,33974922,141046587,0,0,0,141046587
20260317,159567,港股创新药ETF,78003422,326211521,0,0,0,326211521
20260317,159570,港股通创新药ETF,106964444,411495492,0,0,0,411495492
20260317,159577,美国50ETF汇添富,1116599,64514754,0,0,0,64514754
20260317,159581,红利ETF万家,2435830,2894267,0,0,0,2894267
20260317,159583,通信设备ETF,13533261,34217389,0,0,0,34217389
20260317,159591,中证A50ETF,839637,2909149,0,0,0,2909149
20260317,159592,A50ETF基金,1058962,1902748,0,0,0,1902748
20260317,159593,中证A50指数ETF,2546508,14746272,0,0,0,14746272
20260317,159595,中证A50ETF大成,1327479,7415654,0,0,0,7415654
20260317,159596,A50ETF华宝,730679,2412483,0,0,0,2412483
20260317,159599,芯片ETF东财,2596180,29945533,0,0,0,29945533
20260317,159600,科创债ETF嘉实,20073,12728757,0,0,0,12728757
20260317,159601,A50ETF,904087,13279732,30000,45000,46980,13326712
20260317,159602,中国A50ETF南方,446967,1242449,0,0,0,1242449
20260317,159603,双创龙头ETF,194076,4699012,0,0,0,4699012
20260317,159605,中概互联ETF,54255697,501129566,0,0,0,501129566
20260317,159607,中概互联网ETF嘉实,9313600,107023233,0,0,0,107023233
20260317,159608,稀有金属ETF,7107054,40394571,0,7900000,9243000,49637571
20260317,159611,电力ETF,32389586,114905192,366200,1538400,1753776,116658968
20260317,159612,标普500ETF,381432,5444141,0,0,0,5444141
20260317,159615,恒生生物科技ETF南方,1338475,6204896,0,0,0,6204896
20260317,159622,创新药ETF东财,710117,24790499,0,0,0,24790499
20260317,159625,绿色电力ETF嘉实,7223699,17208552,0,0,0,17208552
20260317,159628,国证2000ETF万家,3957338,20613442,1130400,25151400,35639534,56252976
20260317,159629,1000ETF,4232823,50828879,0,28077000,92597946,143426825
20260317,159632,纳斯达克ETF华安,65390273,216039717,0,0,0,216039717
20260317,159633,中证1000ETF易方达,3055918,16908317,0,1649200,5574296,22482613
20260317,159636,港股通科技30ETF工银,58192369,134727095,0,0,0,134727095
20260317,159637,新能源车ETF东财,192865,3622191,0,2070000,1923030,5545221
20260317,159638,高端装备ETF嘉实,2390648,23002603,0,0,0,23002603
20260317,159647,中药ETF,1241606,27743170,0,0,0,27743170
20260317,159649,国开债ETF华安,0,326907242,0,0,0,326907242
20260317,159650,国开债ETF博时,4126276,116426682,0,0,0,116426682
20260317,159652,有色ETF汇添富,4991737,75070507,0,0,0,75070507
20260317,159655,标普ETF,2368673,59106859,0,0,0,59106859
20260317,159659,纳斯达克100ETF,18147619,444912397,0,0,0,444912397
20260317,159660,纳指ETF汇添富,4181646,77118872,0,0,0,77118872
20260317,159667,工业母机ETF,4855401,25615130,0,0,0,25615130
20260317,159671,稀有金属ETF工银,2181377,11406295,0,0,0,11406295
20260317,159673,沪深300ETF鹏华,948674,888461,0,0,0,888461
20260317,159680,中证1000增强ETF招商,1968942,40938502,0,0,0,40938502
20260317,159681,创50ETF,4137577,20935933,0,0,0,20935933
20260317,159682,创业板50ETF景顺,9112502,41856874,0,3000000,4494000,46350874
20260317,159687,亚太精选ETF南方,6415934,36486860,0,0,0,36486860
20260317,159688,恒生互联网ETF华安,9498135,88080207,0,0,0,88080207
20260317,159691,港股红利ETF工银,17671921,30185333,0,0,0,30185333
20260317,159692,证券ETF东财,5451623,39382662,0,0,0,39382662
20260317,159696,纳指ETF易方达,990432,159037081,0,0,0,159037081
20260317,159699,恒生消费ETF,898653,17551703,0,0,0,17551703
20260317,159713,稀土ETF,1869701,21301228,0,0,0,21301228
20260317,159715,稀土ETF易方达,1894061,7302455,0,6000000,7818000,15120455
20260317,159726,港股通高股息ETF华夏,124449,3475755,0,0,0,3475755
20260317,159732,消费电子ETF,2472151,30138971,1605200,5734000,6542494,36681465
20260317,159735,港股消费ETF银华,5684779,16746306,0,0,0,16746306
20260317,159736,食品饮料ETF天弘,1616048,10354180,0,0,0,10354180
20260317,159740,恒生科技ETF大成,169553504,860655197,0,0,0,860655197
20260317,159741,恒生科技ETF嘉实,9843412,36967707,0,0,0,36967707
20260317,159742,恒生科技ETF博时,20953364,298858816,0,0,0,298858816
20260317,159745,建材ETF,4013815,23760244,0,0,0,23760244
20260317,159747,香港科技ETF南方,4434376,8041302,0,0,0,8041302
20260317,159748,创新药ETF富国,256823,7898131,0,0,0,7898131
20260317,159750,港股科技50ETF招商,5855312,33936038,0,0,0,33936038
20260317,159751,港股通科技ETF鹏华,1652092,30111047,0,0,0,30111047
20260317,159755,电池ETF,21153285,164671683,0,4000000,4408000,169079683
20260317,159758,红利质量ETF,3066666,11983767,0,0,0,11983767
20260317,159766,旅游ETF,15570357,70752386,0,352000,255904,71008290
20260317,159770,机器人ETF,10412259,231730905,0,4850000,4951850,236682755
20260317,159780,科创创业50ETF南方,4770156,29022619,0,0,0,29022619
20260317,159781,科创创业ETF易方达,15848933,68386175,0,3090000,2818080,71204255
20260317,159782,双创50ETF,3731512,9306383,0,0,0,9306383
20260317,159783,科创创业50ETF,6197550,27428463,0,1000000,915000,28343463
20260317,159790,碳中和ETF,2760543,10520023,0,0,0,10520023
20260317,159792,港股通互联网ETF,199791735,914128949,0,0,0,914128949
20260317,159796,电池ETF汇添富,8330708,53567173,0,2940000,2940000,56507173
20260317,159801,芯片ETF广发,7443590,56455534,0,6000000,5298000,61753534
20260317,159806,新能源车ETF,275796,3685966,0,0,0,3685966
20260317,159807,科技ETF易方达,2106753,10895344,0,0,0,10895344
20260317,159812,黄金ETF前海开源,442521,3923964,0,0,0,3923964
20260317,159813,半导体ETF,18047733,135910460,0,4280000,4887760,140798220
20260317,159814,创业大盘ETF西部利得,2077742,3263878,0,0,0,3263878
20260317,159819,人工智能ETF易方达,46334967,420252283,0,10766000,16095170,436347453
20260317,159820,中证500ETF天弘,73056,1049852,0,0,0,1049852
20260317,159825,农业ETF,9016779,47547165,0,0,0,47547165
20260317,159828,医疗ETF,3805675,79443786,0,6000000,2520000,81963786
20260317,159830,上海金ETF,3457804,5887686,0,0,0,5887686
20260317,159831,金ETF嘉实,897521,1914133,0,0,0,1914133
20260317,159834,金ETF南方,4282821,5998918,0,0,0,5998918
20260317,159837,生物科技ETF易方达,1861643,38724716,0,0,0,38724716
20260317,159839,生物医药ETF汇添富,2858547,33665822,0,0,0,33665822
20260317,159840,锂电池ETF工银,4043376,26219956,0,0,0,26219956
20260317,159841,证券ETF,32110355,407458127,0,0,0,407458127
20260317,159842,券商ETF,19934053,352241620,0,0,0,352241620
20260317,159845,中证1000ETF,23122821,118572500,271700,175768257,581792931,700365431
20260317,159847,医疗ETF易方达,1211906,18156351,0,0,0,18156351
20260317,159850,恒生国企ETF,358582,6730583,0,0,0,6730583
20260317,159851,金融科技ETF,27655978,333460480,0,0,0,333460480
20260317,159852,软件ETF嘉实,24416913,486616759,80000,560500,473623,487090382
20260317,159857,光伏ETF,12762426,62811743,1077100,15951800,15122306,77934049
20260317,159859,生物医药ETF,11959823,196605815,0,0,0,196605815
20260317,159864,光伏ETF国泰,778653,3862740,0,0,0,3862740
20260317,159865,养殖ETF,12382244,103961261,100000,265900,174430,104135691
20260317,159866,日经ETF工银,9185492,60198302,0,0,0,60198302
20260317,159867,畜牧ETF,3167708,12327322,0,0,0,12327322
20260317,159869,游戏ETF,26843214,214576711,370100,3468000,4758096,219334807
20260317,159870,化工ETF,77332597,514822425,647900,4705600,4235040,519057465
20260317,159875,新能源ETF嘉实,3242618,22295261,0,2790000,2053440,24348701
20260317,159876,有色ETF华宝,1333357,17975430,0,0,0,17975430
20260317,159880,有色ETF鹏华,3747078,35314142,0,0,0,35314142
20260317,159883,医疗器械ETF永赢,19031128,245478451,0,0,0,245478451
20260317,159887,银行ETF,10011501,29716054,1105000,1174800,1540163,31256217
20260317,159892,恒生医药ETF,64269065,156889145,0,0,0,156889145
20260317,159901,深证100ETF易方达,3361133,47613758,27400,1101800,3868419,51482177
20260317,159903,深成ETF南方,1568950,3608396,0,0,0,3608396
20260317,159905,红利ETF工银,669364,5198866,0,8688600,15987024,21185890
20260317,159908,创业板ETF博时,154905,3474777,0,0,0,3474777
20260317,159909,TMT50ETF招商,12681,258449,0,0,0,258449
20260317,159915,创业板ETF易方达,444782559,1024206490,217000,10943200,35817094,1060023584
20260317,159919,沪深300ETF嘉实,8483979,921996358,328000,3313811,16058728,938055086
20260317,159920,恒生ETF,48402844,3237718001,0,0,0,3237718001
20260317,159922,中证500ETF嘉实,24813232,134436902,0,18883600,60729658,195166560
20260317,159925,沪深300ETF南方,5645082,9580515,56300,316500,1480587,11061102
20260317,159928,消费ETF,36883985,424967463,0,24718300,19478020,444445483
20260317,159929,医药ETF,7146032,76128228,0,0,0,76128228
20260317,159934,黄金ETF易方达,82926532,4150370211,0,0,0,4150370211
20260317,159937,黄金ETF博时,63949953,2813916458,0,0,0,2813916458
20260317,159938,医药ETF广发,1207853,27227984,0,6600,4244,27232228
20260317,159939,信息技术ETF,1230521,5493097,0,2000,1800,5494897
20260317,159940,金融地产ETF,64872,1070233,0,0,0,1070233
20260317,159941,纳指ETF,136989773,1421162922,0,1497000,1970052,1423132974
20260317,159948,创业板ETF南方,186178,4630495,0,0,0,4630495
20260317,159949,创业板50ETF华安,100633114,525835625,410900,6291300,9694893,535530518
20260317,159952,创业板ETF广发,10036092,42406533,0,0,0,42406533
20260317,159957,创业板ETF华夏,611882,6346093,0,0,0,6346093
20260317,159958,创业板ETF工银,26585,145019,0,0,0,145019
20260317,159967,创业板成长ETF,20996565,98922778,0,25010000,15631250,114554028
20260317,159971,创业板ETF富国,1596617,2673645,0,0,0,2673645
20260317,159977,创业板ETF天弘,1654692,6403879,0,0,0,6403879
20260317,159992,创新药ETF,67353167,655992758,552100,2267700,1832302,657825060
